id,pcid,cid,招生代码,zstype,coname,conamememo,bdenji,选测等级,xdenjinuma,xdenjinumb,xdenjicanchange,diploma,yearno,ty,pici,source_pici,source_zscode,招生专业代码,specname,specflag,specnamememo,specnamememolq,specnamememoplan,specnamememolq,specnamememoplan,招生计划增减,xuezi,xuefei,xuancei,sid,speccode,scateid,stypebig,stypesmall,计划招生,录取人数,最高分,最低分,分差,位次,segmenttotalman,linescore,zypingxing,zyzhengqiu,zyfucong,lastplannum,lastlqnum,2018最高分,2018最低分,2018分差,2018位次,lastsegmenttotalman,lastlinescore,lastzypingxing,lastzyzhengqiu,lastzyfucong,is985,is211,isyan,is11c,is11s,collegelevel,collegetype,province,banxuetype,分差2019,位次2019,分差2018,位次2018,分差2017,位次2017,分差2016,位次2016,分差2015,位次2015,isok
290889,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,22,汉语言文学,410214804,100325795,(师范),(师范),汉语言文学(师范),,-17,四,5200,√√√√,40,50101,113,文学,中国语言文学类,37,37,363,348,9,11410,533,339,37,0,0,54,54,364,343,6,12182,554,337,54,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,6,12182,5,11497,0,8781,0,8773,1
290890,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,23,秘书学,210214806,100325796,,,秘书学,,-1,四,5200,√√√√,2330,50107,113,文学,中国语言文学类,53,53,348,342,3,14897,624,339,48,5,0,54,56,345,338,1,15232,656,337,39,17,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,1,15232,2,13309,18,16558,15,17744,1
290891,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,24,新闻学,210214802,100325797,,,新闻学,,-45,四,5200,√√√√,107,50301,115,文学,新闻传播学类,35,35,364,344,5,13696,589,339,35,0,0,80,80,349,341,4,13318,622,337,80,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,2,13309,18,16558,21,13371,1
290892,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,25,汉语国际教育,210214801,100325798,,,汉语国际教育,,2,四,5200,√√√√,42,50103,113,文学,中国语言文学类,24,24,350,345,6,13092,604,339,24,0,0,22,22,350,341,4,13318,622,337,22,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,3,12692,19,15793,17,16267,1
290893,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,26,历史学,210214800,100325799,(师范),(师范),历史学(师范),,-1,四,5200,√√√√,112,60101,116,历史学,历史学类,15,16,352,346,7,12481,611,339,16,0,0,16,17,347,342,5,12736,582,337,17,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,5,12736,4,12102,20,15049,20,14049,1
290894,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,27,思想政治教育,210214799,100325800,(师范),(师范),思想政治教育(师范),,5,四,5200,√√√√,23,30503,109,法学,马克思主义理论类,15,20,353,346,7,12481,611,339,20,0,0,10,13,348,342,5,12736,582,337,13,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,5,12736,4,12102,19,15793,19,14786,1
290895,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,28,行政管理,210214797,100325801,,,行政管理,,103,四,5200,√√√√,310,120402,180,管理学,公共管理类,130,121,349,343,4,14285,612,339,118,3,0,27,31,352,341,4,13318,622,337,31,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,2,13309,18,16558,16,16960,1
290896,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,29,国际经济与贸易,210214795,100325802,,,国际经济与贸易,,-20,四,5200,√√√√,12,20401,104,经济学,经济与贸易类,15,20,368,345,6,13092,604,339,20,0,0,35,36,352,341,4,13318,622,337,36,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,4,12102,20,15049,20,14049,1
290897,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,30,工商管理,210214794,100325803,,,工商管理,,0,四,5200,√√√√,2520,120201,178,管理学,工商管理类,19,19,350,345,6,13092,604,339,19,0,0,19,19,353,341,4,13318,622,337,19,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,3,12692,20,15049,0,0,1
290898,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,31,人力资源管理,210214792,0,,,人力资源管理,,2,四,5200,√√√√,302,120206,178,管理学,工商管理类,20,20,352,344,5,13696,589,339,20,0,0,18,18,364,342,5,12736,582,337,18,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,5,12736,3,12692,19,15793,0,0,0
290899,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,32,会计学,210214791,100325804,,,会计学,,-5,四,5200,√√√√,2521,120203,178,管理学,工商管理类,25,25,364,346,7,12481,611,339,25,0,0,30,30,363,342,5,12736,582,337,30,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,5,12736,5,11497,24,12279,26,10345,1
290900,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,33,小学教育,210178045,100325806,(师范),(师范),小学教育(师范),,36077,四,5200,√√√√,33,40107,111,教育学,教育学类,18,18,358,346,7,12481,611,339,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,0,0,0,0,22,13669,26,10345,1
290901,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,34,学前教育,210178046,100325807,(师范),(师范),学前教育(师范),,36077,四,5200,√√√√,32,40106,111,教育学,教育学类,50,63,349,342,3,14897,624,339,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,0,0,0,0,18,16558,16,16960,1
290902,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,35,教育技术学,120325809,100325809,(师范),(师范),教育技术学(师范),,36077,四,5200,√√√√,30,40104,111,教育学,教育学类,10,10,361,345,6,13092,604,339,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,0,0,0,0,0,0,0,0,1
290903,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,36,应用心理学,210214790,100325808,,,应用心理学,,-12,四,5500,√√√√,141,71102,127,理学,心理学类,15,15,348,345,6,13092,604,339,15,0,0,27,27,353,341,4,13318,622,337,27,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,4,12102,19,15793,17,16267,1
290904,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,37,英语,610214788,100325810,(只招英语考生)(师范),(只招英语考生)(师范),英语(只招英语考生)(师范),,13,四,5200,√√√√,45,50201,114,文学,外国语言文学类,32,32,363,348,9,11410,533,339,32,0,0,19,20,359,347,10,10113,497,337,20,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,10,10113,5,11497,0,0,0,0,1
290905,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,38,翻译,210214784,100325812,(只招英语考生),(只招英语考生),翻译(只招英语考生),,-3,四,5200,√√√√,105,50261,114,文学,外国语言文学类,32,32,349,345,6,13092,604,339,32,0,0,35,35,346,341,4,13318,622,337,35,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,3,12692,20,15049,18,15529,1
290906,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,39,商务英语,210214783,100325811,(只招英语考生),(只招英语考生),商务英语(只招英语考生),,-7,四,5200,√√√√,106,50262,114,文学,外国语言文学类,13,13,353,345,6,13092,604,339,13,0,0,20,20,351,341,4,13318,622,337,20,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,4,13318,4,12102,21,14374,21,13371,1
290907,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,40,日语,310214785,100325813,(只招英语或日语考生),(只招英语或日语考生),日语(只招英语或日语考生),,-3,四,5200,√√√√,51,50207,114,文学,外国语言文学类,15,15,349,345,6,13092,604,339,15,0,0,18,18,347,342,5,12736,582,337,18,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,5,12736,2,13309,0,0,0,0,1
290908,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,41,护理学,210214787,100325814,,,护理学,,0,四,6800,√√√√,291,101101,399,医学,护理学类,30,29,352,344,5,13696,589,339,29,0,0,30,36,348,338,1,15232,656,337,27,9,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,1,15232,2,13309,18,16558,17,16267,1
290909,42488,131,1301,,南通大学,,5合格,BC,6,4,1,本科,2019,文科,本科第一批次,,,42,工业设计,0,0,,,工业设计,,36077,四,5800,√√√√,150,80205,130,工学,机械类,10,10,348,344,5,13696,589,339,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,0,0,0,0,0,0,0,0,0
291016,42615,131,1791,中外学分互认联合培养项目,南通大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,1,会计学,220218110,100325910,,,会计学,,0,四,5200,√√√√,2521,120203,178,管理学,工商管理类,25,25,343,336,-3,18740,688,339,17,8,0,25,25,343,333,-4,18575,636,337,21,4,0,0,0,0,0,0,B+,综合,江苏,公办院校,0,0,-4,18575,0,14645,0,0,0,0,1
291956,43555,132,5153,,河南师范大学,(新乡）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,日语,120326750,100326750,,,日语,,36077,四,3400,√√√√,51,50207,114,文学,外国语言文学类,3,3,341,340,1,16146,636,339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,师范,河南,公办院校,0,0,0,0,0,0,0,0,0,0,1
291957,43555,132,5153,,河南师范大学,(新乡）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,思想政治教育,910291957,100326755,(师范),(师范),思想政治教育(师范),,-2,四,3400,√√√√,23,30503,109,法学,马克思主义理论类,3,3,342,342,3,14897,624,339,3,0,0,5,3,341,337,0,15888,647,337,0,3,0,0,0,0,0,0,B+,师范,河南,公办院校,0,0,0,15888,0,0,0,0,0,0,1
291958,43555,132,5153,,河南师范大学,(新乡）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,工商管理类,120326751,100326751,,,工商管理类,,36077,四,3400,√√√√,2519,120200,178,管理学,工商管理类,5,5,342,340,1,16146,636,339,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,师范,河南,公办院校,0,0,0,0,0,0,0,0,0,0,1
291959,43555,132,5153,,河南师范大学,(新乡）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,汉语国际教育,210231000,100326752,(师范),(师范),汉语国际教育(师范),,-3,四,3400,√√√√,42,50103,113,文学,中国语言文学类,2,2,344,343,4,14285,612,339,2,0,0,5,5,341,337,0,15888,647,337,3,2,0,0,0,0,0,0,B+,师范,河南,公办院校,0,0,0,15888,44,20360,13,20588,6,25466,1
291960,43555,132,5153,,河南师范大学,(新乡）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,社会学类,120326753,100326753,,,社会学类,,36077,四,3400,√√√√,2299,30300,107,法学,社会学类,5,5,341,339,0,16782,607,339,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,师范,河南,公办院校,0,0,0,0,0,0,0,0,0,0,1
291961,43555,132,5153,,河南师范大学,(新乡）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,6,马克思主义理论类,120326754,100326754,,,马克思主义理论类,,36077,四,3400,√√√√,3500,30500,109,法学,马克思主义理论类,2,1,340,340,1,16146,636,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,师范,河南,公办院校,0,0,0,0,0,0,0,0,0,0,1
292459,44058,133,7112,,西安理工大学,,5合格,,0,0,1,本科,2019,文科,本科第一批次,,,1,英语,910292459,100327193,(只招英语考生)(曲江校区)(只招收该校高水平运动队入选考生),(只招英语考生)(曲江校区)(只招收该校高水平运动队入选考生),英语(只招英语考生)(曲江校区)(只招收该校高水平运动队入选考生),,36077,四,4500,√√√√,45,50201,114,文学,外国语言文学类,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,B+,工科,陕西,公办院校,0,0,0,0,0,0,0,0,0,0,1
292136,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,地理科学,210179452,100326908,(师范),(师范),地理科学(师范),,36077,四,4000,√√√√,124,70501,121,理学,地理科学类,3,4,342,341,2,15521,625,339,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,0,0,0,0,11,22278,10,21869,1
292137,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,汉语言文学,220232820,100326909,(师范),(师范),汉语言文学(师范),,0,四,4000,√√√√,40,50101,113,文学,中国语言文学类,2,2,346,345,6,13092,604,339,2,0,0,2,2,341,340,3,13940,636,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,3,13940,4,12102,0,0,0,0,1
292138,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,历史学,110232819,100326910,(师范),(师范),历史学(师范),,-1,四,4000,√√√√,112,60101,116,历史学,历史学类,2,2,344,344,5,13696,589,339,2,0,0,3,3,339,339,2,14576,656,337,3,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,2,14576,1,13980,15,18938,12,20194,1
292139,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,新闻学,110232818,100326911,,,新闻学,,0,四,6000,√√√√,107,50301,115,文学,新闻传播学类,2,2,343,342,3,14897,624,339,2,0,0,2,2,340,339,2,14576,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,2,14576,1,13980,15,18938,12,20194,1
292140,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,广告学,110232817,100326912,,,广告学,,0,四,6000,√√√√,109,50303,115,文学,新闻传播学类,2,2,342,342,3,14897,624,339,2,0,0,2,2,339,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,1,13980,12,21433,12,20194,1
292141,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,6,思想政治教育,110232823,100326913,(师范),(师范),思想政治教育(师范),,0,四,4000,√√√√,23,30503,109,法学,马克思主义理论类,2,2,343,343,4,14285,612,339,2,0,0,2,2,339,339,2,14576,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,2,14576,1,13980,0,0,0,0,1
292142,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,7,日语,220232816,200326914,(只招日语或英语考生),(只招日语或英语考生),日语(只招日语或英语考生),,0,四,4500,√√√√,51,50207,114,文学,外国语言文学类,2,2,345,342,3,14897,624,339,2,0,0,2,2,339,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,1,13980,0,0,0,0,1
292143,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,8,小学教育,210179457,100326915,(师范),(师范),小学教育(师范),,36077,四,4000,√√√√,33,40107,111,教育学,教育学类,2,2,345,344,5,13696,589,339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,0,0,0,0,13,20588,11,21035,1
292144,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,9,国际经济与贸易,110232822,100326916,,,国际经济与贸易,,0,四,5000,√√√√,12,20401,104,经济学,经济与贸易类,2,2,342,341,2,15521,625,339,1,1,0,2,2,338,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,3,12692,-4,11066,0,8773,1
292145,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,10,财务管理,110232828,100326917,,,财务管理,,0,四,5000,√√√√,300,120204,178,管理学,工商管理类,2,2,343,342,3,14897,624,339,2,0,0,2,2,340,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,2,13309,18,16558,17,16267,1
292146,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,11,市场营销,110232814,100326918,,,市场营销,,0,四,5000,√√√√,298,120202,178,管理学,工商管理类,2,2,342,339,0,16782,607,339,1,1,0,2,2,338,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,1,13980,14,19744,14,18579,1
292147,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,12,旅游管理,110232824,100326919,,,旅游管理,,0,四,5000,√√√√,2541,120901,185,管理学,旅游管理类,2,2,342,339,0,16782,607,339,1,1,0,2,2,339,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,1,13980,11,22278,12,20194,1
292148,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,13,法学,110232825,100326920,,,法学,,0,四,5000,√√√√,2293,30101,105,法学,法学类,4,4,342,342,3,14897,624,339,4,0,0,4,4,343,338,1,15232,656,337,4,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,1,13980,12,21433,14,18579,1
292149,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,14,风景园林,910292149,100326921,,,风景园林,,0,四,5900,√√√√,243,82803,156,工学,建筑类,2,1,342,342,3,14897,624,339,1,0,0,2,2,339,338,1,15232,656,337,1,1,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,0,0,0,0,0,0,1
292150,43735,134,5321,,湖南科技大学,(湘潭）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,15,经济学,210232821,100326922,,,经济学,,0,四,5000,√√√√,4,20101,101,经济学,经济学类,2,2,343,343,4,14285,612,339,2,0,0,2,2,339,338,1,15232,656,337,2,0,0,0,0,0,0,0,B,综合,湖南,公办院校,0,0,1,15232,2,13309,-3,10490,-7,12720,1
292412,44011,135,6301,中外合作办学,贵州大学,(贵阳）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,旅游管理,0,0,(中外合作办学)(该校要求报考该专业外语成绩不低于75分),(中外合作办学)(该校要求报考该专业外语成绩不低于75分),旅游管理(中外合作办学)(该校要求报考该专业外语成绩不低于75分),,36077,四,待定,√√√√,2541,120901,185,管理学,旅游管理类,3,3,346,342,3,14897,624,339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,A-,综合,贵州,公办院校,0,0,0,0,0,0,0,0,0,0,0
291833,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,1,金融学类,220228602,200326640,(金融学、保险学),(金融学、保险学),金融学类(金融学、保险学),,0,四,4600,√√√√,2286,20300,103,经济学,金融学类,2,2,364,363,24,4878,337,339,2,0,0,2,2,359,357,20,5815,385,337,2,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,20,5815,23,4011,0,0,0,0,1
291834,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,2,法学,110228608,100326641,,,法学,,0,四,4600,√√√√,2293,30101,105,法学,法学类,2,2,363,363,24,4878,337,339,2,0,0,2,2,360,358,21,5426,389,337,2,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,21,5426,22,4281,7,5665,7,5791,1
291835,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,3,汉语言文学,210068318,100326634,,,汉语言文学,,0,四,3800,√√√√,40,50101,113,文学,中国语言文学类,1,1,363,363,24,4878,337,339,1,0,0,1,1,358,358,21,5426,389,337,1,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,21,5426,0,0,0,0,0,0,1
291836,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,4,英语,210228609,100326642,(只招英语考生),(只招英语考生),英语(只招英语考生),,0,四,5200,√√√√,45,50201,114,文学,外国语言文学类,2,2,363,362,23,5215,339,339,2,0,0,2,2,357,357,20,5815,385,337,2,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,20,5815,16,6281,5,6437,6,6164,1
291837,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,5,德语,210228604,100326643,,,德语,,0,四,5200,√√√√,47,50203,114,文学,外国语言文学类,1,1,362,362,23,5215,339,339,1,0,0,1,1,360,360,23,4733,326,337,1,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,23,4733,20,4864,10,4610,6,6164,1
291838,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,6,新闻学,210228606,100326638,,,新闻学,,0,四,4600,√√√√,107,50301,115,文学,新闻传播学类,2,2,362,362,23,5215,339,339,2,0,0,2,2,357,356,19,6200,372,337,2,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,19,6200,18,5523,6,6056,6,6164,1
291839,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,7,广告学,110228607,100326639,,,广告学,,0,四,4600,√√√√,109,50303,115,文学,新闻传播学类,2,2,361,361,22,5554,373,339,2,0,0,2,2,357,356,19,6200,372,337,2,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,19,6200,16,6281,4,6876,4,6965,1
291840,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,8,行政管理,110228599,100326636,,,行政管理,,0,四,4600,√√√√,310,120402,180,管理学,公共管理类,1,1,362,362,23,5215,339,339,1,0,0,1,1,356,356,19,6200,372,337,1,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,19,6200,16,6281,4,6876,6,6164,1
291841,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,9,劳动与社会保障,110228605,100326637,,,劳动与社会保障,,0,四,4600,√√√√,311,120403,180,管理学,公共管理类,1,1,361,361,22,5554,373,339,1,0,0,1,1,358,358,21,5426,389,337,1,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,21,5426,15,6665,5,6437,5,6550,1
291842,43432,137,4102,,辽宁大学,(沈阳）,5合格,AB ,8,6,1,本科,2019,文科,本科第一批次,,,10,档案学,110228598,100326635,,,档案学,,0,四,4600,√√√√,315,120502,181,管理学,图书情报与档案管理类,1,1,361,361,22,5554,373,339,1,0,0,1,1,356,356,19,6200,372,337,1,0,0,0,1,0,0,1,A-,综合,辽宁,公办院校,0,0,19,6200,20,4864,4,6876,4,6965,1
291443,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,公共事业管理,220002447,100326296,(师范),(师范),公共事业管理(师范),,36077,四,4660,√√√√,309,120401,180,管理学,公共管理类,1,1,346,346,7,12481,611,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,1
291444,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,学前教育,0,0,(师范),(师范),学前教育(师范),,36077,四,4660,√√√√,32,40106,111,教育学,教育学类,1,1,344,344,5,13696,589,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,0
291445,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,特殊教育,0,0,(师范),(师范),特殊教育(师范),,36077,四,4660,√√√√,34,40108,111,教育学,教育学类,1,1,347,347,8,11943,538,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,0
291446,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,历史学,210102259,100326297,(师范),(师范),历史学(师范),,36077,四,4380,√√√√,112,60101,116,历史学,历史学类,1,1,346,346,7,12481,611,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,1
291447,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,旅游管理,210036236,100326298,,,旅游管理,,36077,四,4660,√√√√,2541,120901,185,管理学,旅游管理类,1,1,346,346,7,12481,611,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,1
291448,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,6,文物与博物馆学,120326300,100326300,,,文物与博物馆学,,36077,四,4380,√√√√,115,60104,116,历史学,历史学类,1,1,345,345,6,13092,604,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,1
291449,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,7,文化产业管理,120326299,100326299,,,文化产业管理,,36077,四,4660,√√√√,306,120210,178,管理学,工商管理类,1,1,346,346,7,12481,611,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,0,0,1
291450,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,8,思想政治教育,220223859,100326301,(师范),(师范),思想政治教育(师范),,-6,四,4660,√√√√,23,30503,109,法学,马克思主义理论类,1,1,356,356,17,7511,405,339,1,0,0,7,7,347,341,4,13318,622,337,6,1,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,4,13318,4,12102,0,0,0,0,1
291451,43042,139,2510,,江西师范大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,9,法学,210133422,100326308,,,法学,,36077,四,4660,√√√√,2293,30101,105,法学,法学类,1,1,346,346,7,12481,611,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,师范,江西,公办院校,0,0,0,0,0,0,0,0,19,14786,1
